date,open,high,low,close
2021-09-22 10:00:00,3.87500000,4.04300000,3.84400000,4.03800000
2021-09-22 11:00:00,4.03900000,4.05100000,3.99000000,4.01400000
2021-09-22 12:00:00,4.01300000,4.07400000,4.00200000,4.01400000
2021-09-22 13:00:00,4.01400000,4.02400000,3.96400000,3.98900000
2021-09-22 14:00:00,3.99000000,4.05500000,3.98500000,4.03000000
2021-09-22 15:00:00,4.03100000,4.08100000,3.99100000,4.08000000
2021-09-22 16:00:00,4.07900000,4.12200000,4.05800000,4.10500000
2021-09-22 17:00:00,4.10500000,4.11600000,4.06600000,4.07800000
2021-09-22 18:00:00,4.07900000,4.12100000,4.05300000,4.10000000
2021-09-22 19:00:00,4.09900000,4.11700000,4.05400000,4.08200000
2021-09-22 20:00:00,4.08200000,4.10100000,4.03000000,4.04500000
2021-09-22 21:00:00,4.04300000,4.11100000,4.04300000,4.09500000
2021-09-22 22:00:00,4.09500000,4.14800000,4.07500000,4.11900000
2021-09-22 23:00:00,4.12000000,4.14000000,4.08600000,4.11300000
2021-09-23 00:00:00,4.11300000,4.21100000,4.11300000,4.20500000
2021-09-23 01:00:00,4.20500000,4.24000000,4.17900000,4.23500000
2021-09-23 02:00:00,4.23700000,4.24100000,4.17500000,4.19200000
2021-09-23 03:00:00,4.19200000,4.31100000,4.17400000,4.19900000
2021-09-23 04:00:00,4.19800000,4.25700000,4.19100000,4.24400000
2021-09-23 05:00:00,4.24300000,4.27200000,4.22100000,4.26400000
2021-09-23 06:00:00,4.26300000,4.33100000,4.24100000,4.26700000
2021-09-23 07:00:00,4.26600000,4.30200000,4.25500000,4.28900000
2021-09-23 08:00:00,4.29000000,4.30300000,4.25400000,4.30000000
2021-09-23 09:00:00,4.29900000,4.32100000,4.24200000,4.24800000
2021-09-23 10:00:00,4.24900000,4.29800000,4.22600000,4.29000000
2021-09-23 11:00:00,4.29200000,4.31400000,4.26800000,4.30700000
2021-09-23 12:00:00,4.30800000,4.36100000,4.29200000,4.35800000
2021-09-23 13:00:00,4.35800000,4.37700000,4.33800000,4.34400000
2021-09-23 14:00:00,4.34300000,4.35400000,4.30300000,4.32600000
2021-09-23 15:00:00,4.32600000,4.35900000,4.28500000,4.35800000
2021-09-23 16:00:00,4.35700000,4.36000000,4.33000000,4.34800000
2021-09-23 17:00:00,4.34700000,4.35600000,4.29500000,4.30200000
2021-09-23 18:00:00,4.30200000,4.32400000,4.28100000,4.29000000
2021-09-23 19:00:00,4.29100000,4.30600000,4.22700000,4.25300000
2021-09-23 20:00:00,4.25200000,4.25600000,4.19200000,4.21700000
2021-09-23 21:00:00,4.21600000,4.26100000,4.20200000,4.22800000
2021-09-23 22:00:00,4.22800000,4.31100000,4.22300000,4.30600000
2021-09-23 23:00:00,4.30700000,4.33200000,4.29200000,4.31900000
2021-09-24 00:00:00,4.31900000,4.32200000,4.24600000,4.25000000
2021-09-24 01:00:00,4.25000000,4.28700000,4.24300000,4.27100000
2021-09-24 02:00:00,4.27200000,4.36700000,4.27200000,4.35300000
2021-09-24 03:00:00,4.35300000,4.38000000,4.33000000,4.35000000
2021-09-24 04:00:00,4.35000000,4.37800000,4.34600000,4.36800000
2021-09-24 05:00:00,4.36800000,4.37300000,4.31700000,4.33400000
2021-09-24 06:00:00,4.33300000,4.33700000,4.29100000,4.32000000
2021-09-24 07:00:00,4.32100000,4.36400000,4.31000000,4.35100000
2021-09-24 08:00:00,4.35200000,4.38900000,4.33000000,4.37400000
2021-09-24 09:00:00,4.37300000,4.38800000,4.33300000,4.33700000
2021-09-24 10:00:00,4.33900000,4.35500000,4.29000000,4.30100000
2021-09-24 11:00:00,4.30200000,4.31000000,4.27800000,4.28700000
2021-09-24 12:00:00,4.28800000,4.29800000,4.24500000,4.25800000
2021-09-24 13:00:00,4.25800000,4.27500000,4.23100000,4.26000000
2021-09-24 14:00:00,4.26000000,4.26300000,4.20200000,4.24700000
2021-09-24 15:00:00,4.24500000,4.28900000,4.22100000,4.22300000
2021-09-24 16:00:00,4.22300000,4.32500000,4.21800000,4.29400000
2021-09-24 17:00:00,4.29300000,4.31200000,4.21200000,4.22300000
2021-09-24 18:00:00,4.22200000,4.22300000,3.89700000,3.89900000
2021-09-24 19:00:00,3.89900000,3.97800000,3.86300000,3.89400000
2021-09-24 20:00:00,3.89400000,4.01100000,3.78500000,3.99600000
2021-09-24 21:00:00,3.99500000,4.00000000,3.89700000,3.91200000
2021-09-24 22:00:00,3.91200000,4.00200000,3.86500000,3.99300000
2021-09-24 23:00:00,3.99300000,4.04400000,3.98300000,4.01500000
2021-09-25 00:00:00,4.01600000,4.01800000,3.94600000,3.97300000
2021-09-25 01:00:00,3.97400000,4.00700000,3.95800000,3.99600000
2021-09-25 02:00:00,3.99600000,4.00200000,3.94400000,3.96800000
2021-09-25 03:00:00,3.96800000,4.00500000,3.96400000,3.98500000
2021-09-25 04:00:00,3.98400000,4.03100000,3.98100000,4.01200000
2021-09-25 05:00:00,4.01300000,4.07300000,4.00500000,4.06800000
2021-09-25 06:00:00,4.06900000,4.10200000,4.06200000,4.08300000
2021-09-25 07:00:00,4.08400000,4.09100000,4.04500000,4.07300000
2021-09-25 08:00:00,4.07400000,4.07800000,4.00800000,4.02800000
2021-09-25 09:00:00,4.02800000,4.09400000,4.01200000,4.07500000
2021-09-25 10:00:00,4.07500000,4.09100000,3.98100000,4.07600000
2021-09-25 11:00:00,4.07600000,4.08800000,4.03200000,4.03800000
2021-09-25 12:00:00,4.03900000,4.08800000,4.03100000,4.06600000
2021-09-25 13:00:00,4.06500000,4.09700000,4.05800000,4.05900000
2021-09-25 14:00:00,4.05900000,4.07200000,4.01400000,4.01600000
2021-09-25 15:00:00,4.01600000,4.06600000,4.00700000,4.06500000
2021-09-25 16:00:00,4.06500000,4.07000000,3.98200000,3.98900000
2021-09-25 17:00:00,3.98900000,4.02000000,3.90300000,4.00800000
2021-09-25 18:00:00,4.00900000,4.07600000,4.00200000,4.06100000
2021-09-25 19:00:00,4.06000000,4.08600000,4.03700000,4.04900000
2021-09-25 20:00:00,4.04800000,4.04800000,3.98300000,4.00500000
2021-09-25 21:00:00,4.00600000,4.03300000,3.99700000,4.00600000
2021-09-25 22:00:00,4.00500000,4.05600000,3.98600000,4.01700000
2021-09-25 23:00:00,4.01700000,4.02400000,3.95000000,3.96800000
2021-09-26 00:00:00,3.96900000,4.04000000,3.95000000,4.01500000
2021-09-26 01:00:00,4.01500000,4.03500000,3.97000000,4.01200000
2021-09-26 02:00:00,4.01200000,4.02900000,3.99200000,4.00000000
2021-09-26 03:00:00,4.00000000,4.03200000,3.96800000,3.98800000
2021-09-26 04:00:00,3.98900000,4.02900000,3.97200000,4.02200000
2021-09-26 05:00:00,4.02200000,4.02500000,3.97000000,3.99400000
2021-09-26 06:00:00,3.99500000,3.99800000,3.93700000,3.99100000
2021-09-26 07:00:00,3.99100000,4.04500000,3.99000000,4.03000000
2021-09-26 08:00:00,4.03000000,4.03700000,3.98300000,4.01100000
2021-09-26 09:00:00,4.00900000,4.02000000,3.92100000,3.95200000
2021-09-26 10:00:00,3.95300000,3.96200000,3.89800000,3.92300000
2021-09-26 11:00:00,3.92200000,3.93900000,3.86200000,3.91700000
2021-09-26 12:00:00,3.91700000,3.95500000,3.89200000,3.93100000
2021-09-26 13:00:00,3.93000000,3.93800000,3.88200000,3.92200000
2021-09-26 14:00:00,3.92300000,3.94700000,3.90100000,3.91000000
2021-09-26 15:00:00,3.90900000,3.93000000,3.89100000,3.89200000
