date,open,high,low,close,volume,value
2021-09-27 09:22:00,4795.0,4800.0,4790.0,4795.0,3743.24922151,17944172.87996245
2021-09-27 09:23:00,4795.0,4815.0,4795.0,4800.0,14448.08395732,69490080.82874785
2021-09-27 09:24:00,4805.0,4815.0,4805.0,4805.0,3953.93495524,19015229.35152045
2021-09-27 09:25:00,4805.0,4815.0,4805.0,4815.0,2482.78504731,11941076.73618575
2021-09-27 09:26:00,4820.0,4820.0,4815.0,4815.0,2623.0241691,12637117.49666545
2021-09-27 09:27:00,4810.0,4820.0,4810.0,4810.0,5698.34008588,27413899.4880069
2021-09-27 09:28:00,4810.0,4815.0,4810.0,4810.0,1467.04259754,7059983.3157665
2021-09-27 09:29:00,4810.0,4815.0,4810.0,4815.0,3657.4148582,17596335.20025035
2021-09-27 09:30:00,4815.0,4830.0,4810.0,4820.0,15892.19669647,76539970.848528
2021-09-27 09:31:00,4830.0,4830.0,4820.0,4825.0,1872.27078005,9033617.9516763
2021-09-27 09:32:00,4825.0,4830.0,4825.0,4830.0,4762.94029046,22986577.71526525
2021-09-27 09:33:00,4830.0,4830.0,4830.0,4830.0,1694.38531817,8183881.0867611
2021-09-27 09:34:00,4835.0,4835.0,4825.0,4830.0,3025.64978688,14608538.30262665
2021-09-27 09:35:00,4825.0,4830.0,4825.0,4830.0,1070.13561433,5168730.0172139
2021-09-27 09:36:00,4830.0,4830.0,4825.0,4830.0,2169.8260044,10479982.9624698
2021-09-27 09:37:00,4835.0,4840.0,4830.0,4840.0,1222.51667511,5911544.4457601
2021-09-27 09:38:00,4840.0,4840.0,4830.0,4830.0,1449.30547726,7003744.97702585
2021-09-27 09:39:00,4835.0,4835.0,4830.0,4835.0,954.12420224,4613170.99829275
2021-09-27 09:40:00,4835.0,4845.0,4835.0,4845.0,3828.79668301,18522675.1719554
2021-09-27 09:41:00,4845.0,4870.0,4845.0,4865.0,6682.66918311,32464747.4504014
2021-09-27 09:42:00,4870.0,4875.0,4855.0,4865.0,10700.48241746,52132227.26950335
2021-09-27 09:43:00,4860.0,4870.0,4860.0,4870.0,5826.86795434,28356640.5725552
2021-09-27 09:44:00,4870.0,4870.0,4850.0,4860.0,13252.36930537,64452523.2600026
2021-09-27 09:45:00,4860.0,4870.0,4860.0,4870.0,8981.26588099,43704582.55815535
2021-09-27 09:46:00,4870.0,4870.0,4865.0,4865.0,4100.23527284,19947695.93706885
2021-09-27 09:47:00,4865.0,4870.0,4865.0,4865.0,2383.5318986,11597413.85301325
2021-09-27 09:48:00,4865.0,4870.0,4865.0,4865.0,5665.28265855,27572116.6325443
2021-09-27 09:49:00,4865.0,4875.0,4865.0,4870.0,4606.85468913,22435106.69569095
2021-09-27 09:50:00,4870.0,4890.0,4870.0,4885.0,14901.72750616,72774809.7988591
2021-09-27 09:51:00,4885.0,4885.0,4880.0,4885.0,21178.27496724,103390599.22281955
2021-09-27 09:52:00,4885.0,4895.0,4885.0,4890.0,16985.83856229,83008938.7537616
2021-09-27 09:53:00,4890.0,4910.0,4890.0,4910.0,11221.31664871,54992060.06623385
2021-09-27 09:54:00,4905.0,4910.0,4890.0,4905.0,14288.404106,70089914.92341195
2021-09-27 09:55:00,4905.0,4905.0,4900.0,4900.0,3261.8263179,15984548.303299
2021-09-27 09:56:00,4900.0,4905.0,4895.0,4905.0,11933.31910345,58476374.7159367
2021-09-27 09:57:00,4905.0,4910.0,4890.0,4895.0,11706.21230395,57359585.7729968
2021-09-27 09:58:00,4895.0,4910.0,4890.0,4910.0,10025.27296598,49125681.99438435
2021-09-27 09:59:00,4910.0,4910.0,4905.0,4910.0,9582.60780891,47012475.0484023
2021-09-27 10:00:00,4910.0,4910.0,4905.0,4910.0,1896.6194821,9311565.8905445
2021-09-27 10:01:00,4910.0,4910.0,4895.0,4895.0,18416.96186163,90251478.91180076
2021-09-27 10:02:00,4900.0,4910.0,4890.0,4895.0,6287.81954723,30783887.70878535
2021-09-27 10:03:00,4895.0,4900.0,4890.0,4895.0,5574.0117717,27304291.5438316
2021-09-27 10:04:00,4890.0,4905.0,4890.0,4905.0,41197.15714077,201486264.11405534
2021-09-27 10:05:00,4905.0,4905.0,4890.0,4900.0,3699.06359127,18098077.7549859
2021-09-27 10:06:00,4900.0,4900.0,4890.0,4890.0,1685.43653237,8249014.06878935
2021-09-27 10:07:00,4895.0,4895.0,4885.0,4885.0,3935.6236597,19240657.63532725
2021-09-27 10:08:00,4885.0,4895.0,4885.0,4890.0,11717.70357512,57255529.66392305
2021-09-27 10:09:00,4890.0,4895.0,4885.0,4895.0,6377.39836674,31199498.7249346
2021-09-27 10:10:00,4895.0,4910.0,4895.0,4910.0,5730.87421638,28085742.3913232
2021-09-27 10:11:00,4910.0,4910.0,4900.0,4905.0,6319.12585205,31009231.31958295
2021-09-27 10:12:00,4905.0,4905.0,4895.0,4900.0,4234.03329626,20744999.80568015
2021-09-27 10:13:00,4900.0,4905.0,4895.0,4905.0,9179.29894296,44975501.7843292
2021-09-27 10:14:00,4900.0,4915.0,4900.0,4910.0,14499.55234027,71175013.1581412
2021-09-27 10:15:00,4910.0,4920.0,4910.0,4915.0,3605.30647277,17721593.9044945
2021-09-27 10:16:00,4920.0,4925.0,4915.0,4915.0,5378.84215503,26448104.0433499
2021-09-27 10:17:00,4915.0,4920.0,4910.0,4910.0,11886.23240065,58422984.5935995
2021-09-27 10:18:00,4910.0,4915.0,4900.0,4900.0,8567.41155049,42064382.5285002
2021-09-27 10:19:00,4905.0,4910.0,4905.0,4905.0,7851.67978519,38512794.84533855
2021-09-27 10:20:00,4905.0,4905.0,4900.0,4905.0,5649.16726995,27708150.24063735
2021-09-27 10:21:00,4905.0,4910.0,4900.0,4905.0,8246.72035886,40435359.02014675
2021-09-27 10:22:00,4905.0,4910.0,4900.0,4910.0,8035.07324032,39416379.29486085
2021-09-27 10:23:00,4910.0,4925.0,4910.0,4920.0,8721.9674838,42896474.36726335
2021-09-27 10:24:00,4920.0,4925.0,4915.0,4920.0,2124.97611653,10454089.49499895
2021-09-27 10:25:00,4920.0,4925.0,4915.0,4925.0,35269.08033072,173688069.0479674
2021-09-27 10:26:00,4925.0,4930.0,4915.0,4930.0,2251.52911232,11089001.44410905
2021-09-27 10:27:00,4930.0,4930.0,4925.0,4925.0,8359.16707689,41208579.4097806
2021-09-27 10:28:00,4930.0,4935.0,4925.0,4925.0,11133.22667882,54869493.68155605
2021-09-27 10:29:00,4925.0,4940.0,4925.0,4935.0,8738.62218787,43128230.22351985
2021-09-27 10:30:00,4935.0,4940.0,4925.0,4930.0,22774.99960347,112414810.61298165
2021-09-27 10:31:00,4930.0,4935.0,4925.0,4925.0,9601.76747871,47324996.62681865
2021-09-27 10:32:00,4925.0,4935.0,4920.0,4930.0,11252.1548123,55444420.80084065
2021-09-27 10:33:00,4930.0,4930.0,4925.0,4925.0,7391.01146379,36417476.32630375
2021-09-27 10:34:00,4925.0,4935.0,4920.0,4935.0,11558.34691828,56946361.86682475
2021-09-27 10:35:00,4930.0,4950.0,4930.0,4945.0,8991.87715792,44402962.3805929
2021-09-27 10:36:00,4950.0,4960.0,4945.0,4955.0,19894.08187813,98578983.53941356
2021-09-27 10:37:00,4955.0,4960.0,4950.0,4960.0,17007.70983329,84289471.78801695
2021-09-27 10:38:00,4960.0,4965.0,4950.0,4955.0,14133.07282758,70075246.3526155
2021-09-27 10:39:00,4950.0,4955.0,4940.0,4945.0,6863.95458016,33975263.87278145
2021-09-27 10:40:00,4950.0,4955.0,4950.0,4950.0,5246.65699082,25974196.77570465
2021-09-27 10:41:00,4955.0,4960.0,4945.0,4960.0,6796.86087458,33662249.6621584
2021-09-27 10:42:00,4955.0,4960.0,4950.0,4950.0,1335.82093568,6619254.6829737
2021-09-27 10:43:00,4950.0,4960.0,4950.0,4955.0,2793.62508561,13844183.63509675
2021-09-27 10:44:00,4955.0,4965.0,4955.0,4960.0,13460.18250491,66761831.01400465
2021-09-27 10:45:00,4960.0,4970.0,4960.0,4960.0,22794.40296399,113200024.73694545
2021-09-27 10:46:00,4965.0,4965.0,4945.0,4950.0,19390.43193696,96088114.00851566
2021-09-27 10:47:00,4950.0,4960.0,4950.0,4955.0,9164.36215968,45414767.5837197
2021-09-27 10:48:00,4955.0,4965.0,4955.0,4965.0,7111.24324833,35280011.697415
2021-09-27 10:49:00,4965.0,4965.0,4960.0,4965.0,6001.12130697,29789869.07899515
2021-09-27 10:50:00,4960.0,4965.0,4960.0,4960.0,5714.72675225,28347499.81349985
2021-09-27 10:51:00,4960.0,4975.0,4955.0,4970.0,12496.0161546,62001857.2961162
2021-09-27 10:52:00,4960.0,4975.0,4960.0,4970.0,5207.22970881,25889314.89845815
2021-09-27 10:53:00,4970.0,4970.0,4960.0,4965.0,7578.81460271,37639727.51166035
2021-09-27 10:54:00,4970.0,4970.0,4960.0,4960.0,15988.22130771,79375720.17017806
2021-09-27 10:55:00,4960.0,4970.0,4955.0,4960.0,22540.04662673,111795820.51807435
2021-09-27 10:56:00,4960.0,4970.0,4960.0,4970.0,12112.99355698,60090441.343153
2021-09-27 10:57:00,4970.0,4970.0,4965.0,4970.0,19570.31898663,97236762.9549489
2021-09-27 10:58:00,4970.0,4975.0,4965.0,4970.0,9061.77612236,45038629.609984
2021-09-27 10:59:00,4970.0,4980.0,4970.0,4975.0,8215.13059618,40855505.50253395
2021-09-27 11:00:00,4975.0,4980.0,4975.0,4975.0,5901.63715521,29362762.7065783
2021-09-27 11:01:00,4975.0,4980.0,4975.0,4980.0,14587.82535978,72630902.92923315
2021-09-27 11:02:00,4980.0,4985.0,4975.0,4975.0,62578.63195582,311719468.0842543
2021-09-27 11:03:00,4980.0,4980.0,4970.0,4975.0,2145.94458829,10676597.06644775
2021-09-27 11:04:00,4970.0,4975.0,4970.0,4975.0,10881.80474109,54116159.41005745
2021-09-27 11:05:00,4975.0,4980.0,4965.0,4970.0,10799.48600097,53662417.91878895
2021-09-27 11:06:00,4970.0,4980.0,4970.0,4970.0,3189.25127144,15860325.7731435
2021-09-27 11:07:00,4970.0,4975.0,4965.0,4970.0,12302.2807624,61145861.78091125
2021-09-27 11:08:00,4965.0,4975.0,4965.0,4970.0,3861.82341817,19190194.34203535
2021-09-27 11:09:00,4975.0,4985.0,4965.0,4980.0,20956.28834669,104341463.410786
2021-09-27 11:10:00,4980.0,4980.0,4965.0,4970.0,5210.53085163,25899258.74309355
2021-09-27 11:11:00,4970.0,4975.0,4965.0,4970.0,12971.87213693,64470459.58599165
2021-09-27 11:12:00,4970.0,4975.0,4970.0,4970.0,6047.66945662,30070157.26573305
2021-09-27 11:13:00,4970.0,4970.0,4955.0,4955.0,14919.64628256,74033558.44056346
2021-09-27 11:14:00,4960.0,4975.0,4960.0,4975.0,17672.19047518,87717462.0925771
2021-09-27 11:15:00,4970.0,4975.0,4955.0,4960.0,5186.97574012,25752726.31648015
2021-09-27 11:16:00,4950.0,4960.0,4945.0,4950.0,16345.33674108,80926218.1828842
2021-09-27 11:17:00,4945.0,4950.0,4940.0,4945.0,19998.7157515,98891861.5071333
2021-09-27 11:18:00,4945.0,4950.0,4940.0,4945.0,3135.27421659,15502622.6196929
2021-09-27 11:19:00,4940.0,4945.0,4940.0,4945.0,6016.39927222,29728560.89835015
2021-09-27 11:20:00,4945.0,4955.0,4940.0,4950.0,14373.4172509,71089361.6113312
2021-09-27 11:21:00,4950.0,4955.0,4940.0,4940.0,7022.25964177,34759552.359214
2021-09-27 11:22:00,4940.0,4945.0,4940.0,4945.0,9679.68365997,47828234.22324015
2021-09-27 11:23:00,4945.0,4955.0,4945.0,4945.0,12809.96306908,63388275.97150525
2021-09-27 11:24:00,4945.0,4950.0,4945.0,4945.0,11305.51049613,55909288.33157315
2021-09-27 11:25:00,4945.0,4945.0,4935.0,4935.0,3522.80212767,17397565.223008
2021-09-27 11:26:00,4935.0,4935.0,4920.0,4935.0,25610.08687033,126164378.5602536
2021-09-27 11:27:00,4935.0,4935.0,4930.0,4935.0,1949.88795812,9618934.11652555
2021-09-27 11:28:00,4935.0,4935.0,4925.0,4930.0,5171.48952947,25500608.97221645
2021-09-27 11:29:00,4935.0,4935.0,4935.0,4935.0,9136.6238152,45089238.528012
2021-09-27 11:30:00,4940.0,4940.0,4935.0,4940.0,2780.31687802,13734386.45750625
2021-09-27 11:31:00,4940.0,4945.0,4940.0,4940.0,4370.49155162,21590733.8261757
2021-09-27 11:32:00,4945.0,4945.0,4940.0,4945.0,3139.97018288,15527101.99822435
2021-09-27 11:33:00,4945.0,4950.0,4940.0,4940.0,2247.48461107,11113949.88754085
2021-09-27 11:34:00,4940.0,4945.0,4940.0,4940.0,2031.48914742,10035783.53688975
2021-09-27 11:35:00,4940.0,4940.0,4935.0,4940.0,11744.29398706,58016631.85402505
2021-09-27 11:36:00,4940.0,4945.0,4940.0,4945.0,598.0666156,2956349.9963823
2021-09-27 11:37:00,4945.0,4950.0,4940.0,4950.0,2501.05719244,12363051.45229105
2021-09-27 11:38:00,4945.0,4945.0,4940.0,4940.0,728.31389982,3598770.56399855
2021-09-27 11:39:00,4945.0,4945.0,4940.0,4940.0,1696.35570322,8380589.87764795
2021-09-27 11:40:00,4940.0,4945.0,4940.0,4940.0,8325.47999715,41154398.7363185
2021-09-27 11:41:00,4940.0,4945.0,4935.0,4940.0,8149.17210173,40259392.51159455
2021-09-27 11:42:00,4935.0,4940.0,4930.0,4930.0,4566.3540726,22526215.44065365
2021-09-27 11:43:00,4930.0,4930.0,4920.0,4930.0,9692.50718022,47752027.8912029
2021-09-27 11:44:00,4935.0,4935.0,4925.0,4930.0,898.21511481,4429753.2779844
2021-09-27 11:45:00,4930.0,4935.0,4930.0,4935.0,1447.84180399,7139992.8191012
2021-09-27 11:46:00,4935.0,4935.0,4925.0,4930.0,12214.66243295,60232155.6120675
2021-09-27 11:47:00,4930.0,4930.0,4925.0,4925.0,3036.41037395,14963408.4846256
2021-09-27 11:48:00,4925.0,4925.0,4915.0,4920.0,6819.15837773,33578952.0400281
2021-09-27 11:49:00,4915.0,4920.0,4910.0,4915.0,4109.47293606,20191098.8283497
2021-09-27 11:50:00,4915.0,4935.0,4915.0,4925.0,22933.11272169,112900986.38339704
2021-09-27 11:51:00,4925.0,4940.0,4925.0,4935.0,2792.32727603,13773153.26588845
2021-09-27 11:52:00,4925.0,4930.0,4925.0,4925.0,2236.66785061,11016058.32246925
2021-09-27 11:53:00,4925.0,4925.0,4920.0,4920.0,672.87999667,3310975.9271756
2021-09-27 11:54:00,4925.0,4940.0,4925.0,4940.0,25570.48448005,126188878.19272305
2021-09-27 11:55:00,4940.0,4940.0,4935.0,4935.0,5128.1213525,25332751.48135
2021-09-27 11:56:00,4935.0,4940.0,4935.0,4935.0,10936.68824051,53999478.09401875
2021-09-27 11:57:00,4935.0,4935.0,4930.0,4930.0,533.658559,2631019.28148295
2021-09-27 11:58:00,4930.0,4935.0,4930.0,4935.0,8100.84388282,39962743.70116215
2021-09-27 11:59:00,4935.0,4935.0,4930.0,4930.0,3039.18966479,14993780.60324885
2021-09-27 12:00:00,4930.0,4935.0,4930.0,4930.0,1871.54132247,9228739.44111685
2021-09-27 12:01:00,4930.0,4935.0,4930.0,4935.0,1503.2895649,7416590.99189005
2021-09-27 12:02:00,4935.0,4945.0,4935.0,4940.0,4158.63367998,20526080.14808065
2021-09-27 12:03:00,4940.0,4945.0,4940.0,4945.0,10191.18874213,50395418.32983285
2021-09-27 12:04:00,4950.0,4950.0,4940.0,4940.0,29025.13528437,143515204.02002206
2021-09-27 12:05:00,4940.0,4940.0,4930.0,4940.0,1305.12718436,6444836.6363545
2021-09-27 12:06:00,4940.0,4945.0,4940.0,4940.0,365.78457743,1807008.8670026
2021-09-27 12:07:00,4935.0,4935.0,4930.0,4930.0,598.8127137,2953828.82823685
2021-09-27 12:08:00,4930.0,4935.0,4925.0,4935.0,369.11230171,1819770.58408495
2021-09-27 12:09:00,4930.0,4935.0,4930.0,4930.0,1986.34241435,9798234.58422905
2021-09-27 12:10:00,4930.0,4930.0,4930.0,4930.0,1540.17162308,7593046.1017844
2021-09-27 12:11:00,4930.0,4930.0,4925.0,4930.0,1839.2707714,9058806.900562
2021-09-27 12:12:00,4930.0,4930.0,4930.0,4930.0,2116.18278481,10432781.1291133
2021-09-27 12:13:00,4925.0,4930.0,4925.0,4925.0,6254.87371683,30805344.3332782
2021-09-27 12:14:00,4925.0,4925.0,4925.0,4925.0,3249.96086533,16006057.26175025
2021-09-27 12:15:00,4925.0,4930.0,4925.0,4930.0,2628.24852908,12944363.2899571
2021-09-27 12:16:00,4925.0,4930.0,4920.0,4930.0,4257.96121075,20970597.20285495
2021-09-27 12:17:00,4920.0,4920.0,4915.0,4915.0,7231.07094744,35556124.1582112
2021-09-27 12:18:00,4915.0,4915.0,4915.0,4915.0,2419.02368039,11889501.38911685
2021-09-27 12:19:00,4915.0,4930.0,4915.0,4920.0,3588.91002217,17655325.14677625
2021-09-27 12:20:00,4920.0,4920.0,4915.0,4915.0,3051.56638754,14999968.26713705
2021-09-27 12:21:00,4915.0,4920.0,4915.0,4920.0,1921.37928272,9452981.22889035
2021-09-27 12:22:00,4920.0,4920.0,4920.0,4920.0,12678.67095063,62379061.0770996
2021-09-27 12:23:00,4920.0,4920.0,4910.0,4920.0,5989.55578852,29439952.67643625
2021-09-27 12:24:00,4920.0,4920.0,4910.0,4915.0,8695.79247789,42740726.34967165
2021-09-27 12:25:00,4920.0,4920.0,4910.0,4910.0,8389.9942657,41241421.54152525
2021-09-27 12:26:00,4910.0,4915.0,4905.0,4910.0,14729.93889663,72300417.40832426
2021-09-27 12:27:00,4915.0,4915.0,4905.0,4905.0,1364.47033081,6698839.1663639
2021-09-27 12:28:00,4905.0,4910.0,4895.0,4910.0,35499.83788596,173966617.5852836
2021-09-27 12:29:00,4900.0,4910.0,4895.0,4905.0,13192.45385862,64698547.6689811
2021-09-27 12:30:00,4900.0,4905.0,4900.0,4905.0,3141.02814919,15391547.71904395
2021-09-27 12:31:00,4905.0,4910.0,4905.0,4905.0,3283.70726883,16113202.38273535
2021-09-27 12:32:00,4905.0,4910.0,4905.0,4905.0,3131.10488583,15358212.71784995
2021-09-27 12:33:00,4905.0,4910.0,4900.0,4900.0,1979.29672275,9701134.9086902
2021-09-27 12:34:00,4905.0,4905.0,4900.0,4900.0,1887.64553848,9256751.76579795
2021-09-27 12:35:00,4900.0,4905.0,4900.0,4900.0,3448.7809383,16899077.586873
2021-09-27 12:36:00,4900.0,4900.0,4895.0,4895.0,985.78352958,4827996.6218694
2021-09-27 12:37:00,4895.0,4895.0,4890.0,4895.0,5573.59019446,27279453.3058361
2021-09-27 12:38:00,4890.0,4910.0,4890.0,4905.0,23742.17384274,116267649.6680678
2021-09-27 12:39:00,4905.0,4905.0,4895.0,4900.0,5611.58897383,27476725.8492323
2021-09-27 12:40:00,4895.0,4895.0,4890.0,4890.0,5395.22549605,26409609.0561708
2021-09-27 12:41:00,4890.0,4895.0,4890.0,4890.0,3829.4371383,18733129.68179485
2021-09-27 12:42:00,4895.0,4900.0,4890.0,4890.0,2200.03763228,10761851.8772821
2021-09-27 12:43:00,4890.0,4890.0,4890.0,4890.0,1609.20689806,7869021.7315134
2021-09-27 12:44:00,4890.0,4900.0,4885.0,4900.0,14301.19016319,69935260.39704205
2021-09-27 12:45:00,4890.0,4900.0,4890.0,4900.0,1426.22537967,6980614.5295593
2021-09-27 12:46:00,4890.0,4900.0,4890.0,4890.0,672.2192762,3291128.1320465
2021-09-27 12:47:00,4890.0,4890.0,4890.0,4890.0,2066.41696774,10104778.9722486
2021-09-27 12:48:00,4890.0,4890.0,4885.0,4885.0,9504.47030166,46467813.3728423
2021-09-27 12:49:00,4885.0,4890.0,4885.0,4885.0,6362.10162381,31084968.2536804
2021-09-27 12:50:00,4880.0,4885.0,4875.0,4875.0,9175.32344396,44769341.71955475
2021-09-27 12:51:00,4875.0,4895.0,4875.0,4895.0,20080.50350198,98013971.34175394
2021-09-27 12:52:00,4895.0,4895.0,4890.0,4890.0,4177.20763461,20443050.4885459
2021-09-27 12:53:00,4890.0,4890.0,4885.0,4890.0,924.53076933,4520729.9933732
2021-09-27 12:54:00,4890.0,4890.0,4885.0,4885.0,2189.3745372,10701305.9436468
2021-09-27 12:55:00,4885.0,4890.0,4885.0,4890.0,7032.52729443,34387817.0840972
2021-09-27 12:56:00,4890.0,4895.0,4890.0,4890.0,4150.16395252,20299816.1105701
2021-09-27 12:57:00,4890.0,4895.0,4890.0,4890.0,659.86710138,3226755.23300045
2021-09-27 12:58:00,4895.0,4900.0,4890.0,4895.0,21336.68357283,104477816.58277625
2021-09-27 12:59:00,4895.0,4895.0,4890.0,4890.0,5475.28432169,26796852.12261935
2021-09-27 13:00:00,4890.0,4895.0,4890.0,4895.0,4664.08026481,22825019.3022238
2021-09-27 13:01:00,4910.0,4920.0,4900.0,4900.0,30359.04207187,148879453.8857423
2021-09-27 13:02:00,4900.0,4905.0,4895.0,4895.0,10831.81758317,53070454.3395233
2021-09-27 13:03:00,4900.0,4900.0,4895.0,4895.0,7077.14196729,34642615.23600695
2021-09-27 13:04:00,4895.0,4900.0,4895.0,4900.0,10137.50355592,49624302.76218615
2021-09-27 13:05:00,4895.0,4915.0,4895.0,4910.0,7541.33301135,36985885.2436343
2021-09-27 13:06:00,4900.0,4910.0,4900.0,4900.0,2052.2866108,10057210.23797605
2021-09-27 13:07:00,4900.0,4910.0,4900.0,4900.0,2265.04854711,11110180.7603664
2021-09-27 13:08:00,4900.0,4900.0,4895.0,4895.0,9646.78711428,47268199.009972
2021-09-27 13:09:00,4895.0,4900.0,4890.0,4895.0,4850.34723139,23745212.3439856
2021-09-27 13:10:00,4895.0,4900.0,4895.0,4900.0,2529.65359191,12391017.07046915
2021-09-27 13:11:00,4900.0,4905.0,4900.0,4905.0,53339.99262196,261446468.27870375
2021-09-27 13:12:00,4910.0,4915.0,4905.0,4915.0,5653.56863302,27766296.00010295
2021-09-27 13:13:00,4905.0,4920.0,4905.0,4910.0,4238.15166916,20817460.6976656
2021-09-27 13:14:00,4910.0,4915.0,4910.0,4915.0,2289.64349135,11247694.287026
2021-09-27 13:15:00,4910.0,4915.0,4905.0,4910.0,2385.08161398,11713585.63106845
2021-09-27 13:16:00,4905.0,4910.0,4905.0,4905.0,1864.60579056,9151161.1588065
2021-09-27 13:17:00,4905.0,4910.0,4905.0,4910.0,1400.98043245,6872150.13114685
2021-09-27 13:18:00,4910.0,4915.0,4905.0,4905.0,3513.60660285,17253079.5223292
2021-09-27 13:19:00,4905.0,4905.0,4905.0,4905.0,2482.45284878,12176431.2232659
2021-09-27 13:20:00,4905.0,4910.0,4900.0,4900.0,5496.24421448,26976549.6923916
2021-09-27 13:21:00,4900.0,4910.0,4900.0,4900.0,12683.63645329,62189788.66428055
2021-09-27 13:22:00,4900.0,4900.0,4895.0,4895.0,9785.16624116,47940747.1489742
2021-09-27 13:23:00,4900.0,4900.0,4895.0,4900.0,3977.20024007,19485388.08042485
2021-09-27 13:24:00,4900.0,4900.0,4890.0,4890.0,1471.93995785,7204471.73697655
2021-09-27 13:25:00,4890.0,4895.0,4890.0,4895.0,2608.33768976,12755449.00192565
2021-09-27 13:26:00,4895.0,4895.0,4895.0,4895.0,251.91163265,1233107.44182175
2021-09-27 13:27:00,4895.0,4900.0,4895.0,4895.0,1037.80643305,5080164.53059605
2021-09-27 13:28:00,4895.0,4900.0,4895.0,4895.0,1748.6174518,8560929.33995015
2021-09-27 13:29:00,4895.0,4895.0,4895.0,4895.0,1138.01524596,5570584.6289742
2021-09-27 13:30:00,4895.0,4895.0,4890.0,4890.0,2992.20877745,14645839.47073025
2021-09-27 13:31:00,4895.0,4895.0,4890.0,4895.0,3584.20131552,17528666.9241246
2021-09-27 13:32:00,4895.0,4895.0,4890.0,4890.0,1545.41198993,7557589.6307577
2021-09-27 13:33:00,4890.0,4890.0,4885.0,4885.0,933.35825103,4563616.2863638
2021-09-27 13:34:00,4885.0,4890.0,4885.0,4885.0,1474.65436015,7203947.15771715
2021-09-27 13:35:00,4885.0,4890.0,4880.0,4890.0,4783.33185265,23347669.65765095
2021-09-27 13:36:00,4875.0,4880.0,4875.0,4880.0,4794.29348957,23377851.5630509
2021-09-27 13:37:00,4875.0,4880.0,4875.0,4875.0,3916.88332483,19100938.8727191
2021-09-27 13:38:00,4875.0,4875.0,4870.0,4870.0,7083.41939844,34502610.73534745
2021-09-27 13:39:00,4870.0,4870.0,4860.0,4870.0,13867.58940991,67449426.7939034
2021-09-27 13:40:00,4865.0,4870.0,4860.0,4865.0,6641.51850639,32329770.68501175
2021-09-27 13:41:00,4865.0,4865.0,4860.0,4860.0,9505.36252347,46213372.5452473
2021-09-27 13:42:00,4860.0,4875.0,4860.0,4865.0,14053.94143866,68346874.1867739
2021-09-27 13:43:00,4865.0,4865.0,4865.0,4865.0,3742.88436918,18209132.4560607
2021-09-27 13:44:00,4865.0,4875.0,4865.0,4870.0,2785.20872426,13551080.77440975
2021-09-27 13:45:00,4870.0,4875.0,4865.0,4865.0,6489.25717661,31602276.2618578
2021-09-27 13:46:00,4870.0,4870.0,4865.0,4865.0,720.53658021,3507501.4798414
2021-09-27 13:47:00,4865.0,4865.0,4860.0,4860.0,16732.3874469,81343943.1415964
2021-09-27 13:48:00,4860.0,4860.0,4860.0,4860.0,4281.803878,20809566.84708
2021-09-27 13:49:00,4865.0,4865.0,4860.0,4865.0,7568.86676493,36822445.8546876
2021-09-27 13:50:00,4865.0,4865.0,4865.0,4865.0,7359.61413946,35804522.7884729
2021-09-27 13:51:00,4865.0,4865.0,4865.0,4865.0,7379.58830095,35901697.08412175
