,date,close
116,2021-09-27 10:56:00,1178
117,2021-09-27 10:57:00,1178
118,2021-09-27 10:58:00,1178
119,2021-09-27 10:59:00,1178
120,2021-09-27 11:00:00,1178
121,2021-09-27 11:01:00,1178
122,2021-09-27 11:02:00,1178
123,2021-09-27 11:03:00,1178
124,2021-09-27 11:04:00,1178
125,2021-09-27 11:05:00,1178
126,2021-09-27 11:06:00,1178
127,2021-09-27 11:07:00,1178
128,2021-09-27 11:08:00,1178
129,2021-09-27 11:09:00,1178
130,2021-09-27 11:10:00,1178
131,2021-09-27 11:11:00,1178
132,2021-09-27 11:12:00,1178
133,2021-09-27 11:13:00,1178
134,2021-09-27 11:14:00,1178
135,2021-09-27 11:15:00,1178
136,2021-09-27 11:16:00,1178
137,2021-09-27 11:17:00,1178
138,2021-09-27 11:18:00,1178
139,2021-09-27 11:19:00,1178
140,2021-09-27 11:20:00,1178
141,2021-09-27 11:21:00,1178
142,2021-09-27 11:22:00,1178
143,2021-09-27 11:23:00,1178
144,2021-09-27 11:24:00,1178
145,2021-09-27 11:25:00,1178
146,2021-09-27 11:26:00,1178
147,2021-09-27 11:27:00,1178
148,2021-09-27 11:28:00,1178
149,2021-09-27 11:29:00,1178
150,2021-09-27 11:30:00,1178
151,2021-09-27 11:31:00,1178
152,2021-09-27 11:32:00,1178
153,2021-09-27 11:33:00,1178
154,2021-09-27 11:34:00,1178
155,2021-09-27 11:35:00,1178
156,2021-09-27 11:36:00,1178
157,2021-09-27 11:37:00,1178
158,2021-09-27 11:38:00,1178
159,2021-09-27 11:39:00,1178
160,2021-09-27 11:40:00,1178
161,2021-09-27 11:41:00,1178
162,2021-09-27 11:42:00,1178
163,2021-09-27 11:43:00,1178
164,2021-09-27 11:44:00,1178
165,2021-09-27 11:45:00,1178
166,2021-09-27 11:46:00,1178
167,2021-09-27 11:47:00,1178
168,2021-09-27 11:48:00,1178
169,2021-09-27 11:49:00,1178
170,2021-09-27 11:50:00,1178
171,2021-09-27 11:51:00,1178
172,2021-09-27 11:52:00,1178
173,2021-09-27 11:53:00,1178
174,2021-09-27 11:54:00,1178
175,2021-09-27 11:55:00,1178
176,2021-09-27 11:56:00,1178
177,2021-09-27 11:57:00,1178
178,2021-09-27 11:58:00,1178
179,2021-09-27 11:59:00,1178
180,2021-09-27 12:00:00,1178
181,2021-09-27 12:01:00,1178
182,2021-09-27 12:02:00,1178
183,2021-09-27 12:03:00,1178
184,2021-09-27 12:04:00,1178
185,2021-09-27 12:05:00,1178
186,2021-09-27 12:06:00,1178
187,2021-09-27 12:07:00,1178
188,2021-09-27 12:08:00,1178
189,2021-09-27 12:09:00,1178
190,2021-09-27 12:10:00,1178
191,2021-09-27 12:11:00,1178
192,2021-09-27 12:12:00,1178
193,2021-09-27 12:13:00,1178
194,2021-09-27 12:14:00,1178
195,2021-09-27 12:15:00,1178
196,2021-09-27 12:16:00,1178
197,2021-09-27 12:17:00,1178
198,2021-09-27 12:18:00,1178
199,2021-09-27 12:19:00,1178
200,2021-09-27 12:20:00,1178
201,2021-09-27 12:21:00,1178
202,2021-09-27 12:22:00,1178
203,2021-09-27 12:23:00,1178
204,2021-09-27 12:24:00,1178
205,2021-09-27 12:25:00,1178
206,2021-09-27 12:26:00,1178
207,2021-09-27 12:27:00,1178
208,2021-09-27 12:28:00,1178
209,2021-09-27 12:29:00,1178
210,2021-09-27 12:30:00,1178
211,2021-09-27 12:31:00,1178
212,2021-09-27 12:32:00,1178
213,2021-09-27 12:33:00,1178
214,2021-09-27 12:34:00,1178
215,2021-09-27 12:35:00,1178
216,2021-09-27 12:36:00,1178
217,2021-09-27 12:37:00,1178
218,2021-09-27 12:38:00,1178
219,2021-09-27 12:39:00,1178
220,2021-09-27 12:40:00,1178
221,2021-09-27 12:41:00,1178
222,2021-09-27 12:42:00,1178
223,2021-09-27 12:43:00,1178
224,2021-09-27 12:44:00,1178
225,2021-09-27 12:45:00,1178
226,2021-09-27 12:46:00,1178
227,2021-09-27 12:47:00,1178
228,2021-09-27 12:48:00,1178
229,2021-09-27 12:49:00,1178
230,2021-09-27 12:50:00,1178
231,2021-09-27 12:51:00,1178
232,2021-09-27 12:52:00,1178
233,2021-09-27 12:53:00,1178
234,2021-09-27 12:54:00,1178
235,2021-09-27 12:55:00,1178
236,2021-09-27 12:56:00,1178
237,2021-09-27 12:57:00,1178
238,2021-09-27 12:58:00,1178
239,2021-09-27 12:59:00,1178
240,2021-09-27 13:00:00,1178
241,2021-09-27 13:01:00,1178
242,2021-09-27 13:02:00,1178
243,2021-09-27 13:03:00,1178
244,2021-09-27 13:04:00,1178
245,2021-09-27 13:05:00,1178
246,2021-09-27 13:06:00,1178
247,2021-09-27 13:07:00,1178
248,2021-09-27 13:08:00,1178
249,2021-09-27 13:09:00,1178
250,2021-09-27 13:10:00,1178
251,2021-09-27 13:11:00,1178
252,2021-09-27 13:12:00,1178
253,2021-09-27 13:13:00,1178
254,2021-09-27 13:14:00,1178
255,2021-09-27 13:15:00,1178
256,2021-09-27 13:16:00,1178
257,2021-09-27 13:17:00,1178
258,2021-09-27 13:18:00,1178
259,2021-09-27 13:19:00,1178
260,2021-09-27 13:20:00,1178
261,2021-09-27 13:21:00,1178
262,2021-09-27 13:22:00,1178
263,2021-09-27 13:23:00,1178
264,2021-09-27 13:24:00,1178
265,2021-09-27 13:25:00,1178
266,2021-09-27 13:26:00,1178
267,2021-09-27 13:27:00,1178
268,2021-09-27 13:28:00,1178
269,2021-09-27 13:29:00,1178
270,2021-09-27 13:30:00,1178
271,2021-09-27 13:31:00,1178
272,2021-09-27 13:32:00,1178
273,2021-09-27 13:33:00,1178
274,2021-09-27 13:34:00,1178
275,2021-09-27 13:35:00,1178
276,2021-09-27 13:36:00,1178
277,2021-09-27 13:37:00,1178
278,2021-09-27 13:38:00,1178
279,2021-09-27 13:39:00,1178
280,2021-09-27 13:40:00,1178
281,2021-09-27 13:41:00,1178
282,2021-09-27 13:42:00,1178
283,2021-09-27 13:43:00,1178
284,2021-09-27 13:44:00,1178
285,2021-09-27 13:45:00,1178
286,2021-09-27 13:46:00,1178
287,2021-09-27 13:47:00,1178
288,2021-09-27 13:48:00,1178
289,2021-09-27 13:49:00,1178
290,2021-09-27 13:50:00,1178
291,2021-09-27 13:51:00,1178
292,2021-09-27 13:52:00,1178
293,2021-09-27 13:53:00,1178
294,2021-09-27 13:54:00,1178
295,2021-09-27 13:55:00,1178
296,2021-09-27 13:56:00,1178
297,2021-09-27 13:57:00,1178
298,2021-09-27 13:58:00,1178
299,2021-09-27 13:59:00,1178
300,2021-09-27 14:00:00,1178
301,2021-09-27 14:01:00,1178
302,2021-09-27 14:02:00,1178
303,2021-09-27 14:03:00,1178
304,2021-09-27 14:04:00,1178
305,2021-09-27 14:05:00,1178
306,2021-09-27 14:06:00,1178
307,2021-09-27 14:07:00,1178
308,2021-09-27 14:08:00,1178
309,2021-09-27 14:09:00,1178
310,2021-09-27 14:10:00,1178
311,2021-09-27 14:11:00,1178
312,2021-09-27 14:12:00,1178
313,2021-09-27 14:13:00,1178
314,2021-09-27 14:14:00,1178
315,2021-09-27 14:15:00,1178
316,2021-09-27 14:16:00,1178
317,2021-09-27 14:17:00,1178
318,2021-09-27 14:18:00,1178
319,2021-09-27 14:19:00,1178
320,2021-09-27 14:20:00,1178
321,2021-09-27 14:21:00,1178
322,2021-09-27 14:22:00,1178
323,2021-09-27 14:23:00,1178
324,2021-09-27 14:24:00,1178
325,2021-09-27 14:25:00,1178
326,2021-09-27 14:26:00,1178
327,2021-09-27 14:27:00,1178
328,2021-09-27 14:28:00,1178
329,2021-09-27 14:29:00,1178
330,2021-09-27 14:30:00,1178
331,2021-09-27 14:31:00,1178
332,2021-09-27 14:32:00,1178
333,2021-09-27 14:33:00,1178
334,2021-09-27 14:34:00,1178
335,2021-09-27 14:35:00,1178
336,2021-09-27 14:36:00,1178
337,2021-09-27 14:37:00,1178
338,2021-09-27 14:38:00,1178
339,2021-09-27 14:39:00,1178
340,2021-09-27 14:40:00,1178
341,2021-09-27 14:41:00,1178
342,2021-09-27 14:42:00,1178
343,2021-09-27 14:43:00,1178
344,2021-09-27 14:44:00,1178
345,2021-09-27 14:45:00,1178
346,2021-09-27 14:46:00,1178
347,2021-09-27 14:47:00,1178
348,2021-09-27 14:48:00,1178
349,2021-09-27 14:49:00,1178
350,2021-09-27 14:50:00,1178
351,2021-09-27 14:51:00,1178
352,2021-09-27 14:52:00,1178
353,2021-09-27 14:53:00,1178
354,2021-09-27 14:54:00,1178
355,2021-09-27 14:55:00,1178
356,2021-09-27 14:56:00,1178
357,2021-09-27 14:57:00,1178
358,2021-09-27 14:58:00,1178
359,2021-09-27 14:59:00,1178
360,2021-09-27 15:00:00,1178
361,2021-09-27 15:01:00,1178
362,2021-09-27 15:02:00,1178
363,2021-09-27 15:03:00,1178
364,2021-09-27 15:04:00,1178
365,2021-09-27 15:05:00,1178
366,2021-09-27 15:06:00,1178
367,2021-09-27 15:07:00,1178
368,2021-09-27 15:08:00,1178
369,2021-09-27 15:09:00,1178
370,2021-09-27 15:10:00,1178
371,2021-09-27 15:11:00,1178
372,2021-09-27 15:12:00,1178
373,2021-09-27 15:13:00,1178
374,2021-09-27 15:14:00,1178
375,2021-09-27 15:15:00,1178
376,2021-09-27 15:16:00,1178
377,2021-09-27 15:17:00,1178
378,2021-09-27 15:18:00,1178
379,2021-09-27 15:19:00,1178
380,2021-09-27 15:20:00,1178
381,2021-09-27 15:21:00,1178
382,2021-09-27 15:22:00,1178
383,2021-09-27 15:23:00,1178
384,2021-09-27 15:24:00,1178
385,2021-09-27 15:25:00,1178
386,2021-09-27 15:26:00,1178
387,2021-09-27 15:27:00,1178
388,2021-09-27 15:28:00,1178
389,2021-09-27 15:29:00,1178
390,2021-09-27 15:30:00,1178
391,2021-09-27 15:31:00,1178
392,2021-09-27 15:32:00,1178
393,2021-09-27 15:33:00,1178
394,2021-09-27 15:34:00,1178
395,2021-09-27 15:35:00,1178
396,2021-09-27 15:36:00,1178
397,2021-09-27 15:37:00,1178
398,2021-09-27 15:38:00,1178
399,2021-09-27 15:39:00,1178
400,2021-09-27 15:40:00,1178
401,2021-09-27 15:41:00,1178
402,2021-09-27 15:42:00,1178
403,2021-09-27 15:43:00,1178
404,2021-09-27 15:44:00,1178
405,2021-09-27 15:45:00,1178
406,2021-09-27 15:46:00,1178
407,2021-09-27 15:47:00,1178
408,2021-09-27 15:48:00,1178
409,2021-09-27 15:49:00,1178
410,2021-09-27 15:50:00,1178
411,2021-09-27 15:51:00,1178
412,2021-09-27 15:52:00,1178
413,2021-09-27 15:53:00,1178
414,2021-09-27 15:54:00,1178
415,2021-09-27 15:55:00,1178
416,2021-09-27 15:56:00,1178
417,2021-09-27 15:57:00,1178
418,2021-09-27 15:58:00,1178
419,2021-09-27 15:59:00,1178
420,2021-09-27 16:00:00,1178
421,2021-09-27 16:01:00,1178
422,2021-09-27 16:02:00,1178
423,2021-09-27 16:03:00,1178
424,2021-09-27 16:04:00,1178
425,2021-09-27 16:05:00,1178
426,2021-09-27 16:06:00,1178
427,2021-09-27 16:07:00,1178
428,2021-09-27 16:08:00,1178
429,2021-09-27 16:09:00,1178
430,2021-09-27 16:10:00,1178
431,2021-09-27 16:11:00,1178
432,2021-09-27 16:12:00,1178
433,2021-09-27 16:13:00,1178
434,2021-09-27 16:14:00,1178
435,2021-09-27 16:15:00,1178
436,2021-09-27 16:16:00,1178
437,2021-09-27 16:17:00,1178
438,2021-09-27 16:18:00,1178
439,2021-09-27 16:19:00,1178
440,2021-09-27 16:20:00,1178
441,2021-09-27 16:21:00,1178
442,2021-09-27 16:22:00,1178
443,2021-09-27 16:23:00,1178
444,2021-09-27 16:24:00,1178
445,2021-09-27 16:25:00,1178
446,2021-09-27 16:26:00,1178
447,2021-09-27 16:27:00,1178
448,2021-09-27 16:28:00,1178
449,2021-09-27 16:29:00,1178
450,2021-09-27 16:30:00,1178
451,2021-09-27 16:31:00,1178
452,2021-09-27 16:32:00,1178
453,2021-09-27 16:33:00,1178
454,2021-09-27 16:34:00,1178
455,2021-09-27 16:35:00,1178
456,2021-09-27 16:36:00,1178
457,2021-09-27 16:37:00,1178
458,2021-09-27 16:38:00,1178
459,2021-09-27 16:39:00,1178
460,2021-09-27 16:40:00,1178
461,2021-09-27 16:41:00,1178
462,2021-09-27 16:42:00,1178
463,2021-09-27 16:43:00,1178
464,2021-09-27 16:44:00,1178
465,2021-09-27 16:45:00,1178
466,2021-09-27 16:46:00,1178
467,2021-09-27 16:47:00,1178
468,2021-09-27 16:48:00,1178
469,2021-09-27 16:49:00,1178
470,2021-09-27 16:50:00,1178
471,2021-09-27 16:51:00,1178
472,2021-09-27 16:52:00,1178
473,2021-09-27 16:53:00,1178
474,2021-09-27 16:54:00,1178
475,2021-09-27 16:55:00,1178
476,2021-09-27 16:56:00,1178
477,2021-09-27 16:57:00,1178
478,2021-09-27 16:58:00,1178
479,2021-09-27 16:59:00,1178
480,2021-09-27 17:00:00,1178
481,2021-09-27 17:01:00,1178
482,2021-09-27 17:02:00,1178
483,2021-09-27 17:03:00,1178
484,2021-09-27 17:04:00,1178
485,2021-09-27 17:05:00,1178
486,2021-09-27 17:06:00,1178
487,2021-09-27 17:07:00,1178
488,2021-09-27 17:08:00,1178
489,2021-09-27 17:09:00,1178
490,2021-09-27 17:10:00,1178
491,2021-09-27 17:11:00,1178
492,2021-09-27 17:12:00,1178
493,2021-09-27 17:13:00,1178
494,2021-09-27 17:14:00,1178
495,2021-09-27 17:15:00,1178
496,2021-09-27 17:16:00,1178
497,2021-09-27 17:17:00,1178
498,2021-09-27 17:18:00,1178
499,2021-09-27 17:19:00,1178
500,2021-09-27 17:20:00,1178
501,2021-09-27 17:21:00,1178
502,2021-09-27 17:22:00,1178
503,2021-09-27 17:23:00,1178
504,2021-09-27 17:24:00,1178
505,2021-09-27 17:25:00,1178
506,2021-09-27 17:26:00,1178
507,2021-09-27 17:27:00,1178
508,2021-09-27 17:28:00,1178
509,2021-09-27 17:29:00,1178
510,2021-09-27 17:30:00,1178
511,2021-09-27 17:31:00,1178
512,2021-09-27 17:32:00,1178
513,2021-09-27 17:33:00,1178
514,2021-09-27 17:34:00,1178
515,2021-09-27 17:35:00,1178
516,2021-09-27 17:36:00,1178
517,2021-09-27 17:37:00,1178
518,2021-09-27 17:38:00,1178
519,2021-09-27 17:39:00,1178
520,2021-09-27 17:40:00,1178
521,2021-09-27 17:41:00,1178
522,2021-09-27 17:42:00,1178
523,2021-09-27 17:43:00,1178
524,2021-09-27 17:44:00,1178
525,2021-09-27 17:45:00,1178
526,2021-09-27 17:46:00,1178
527,2021-09-27 17:47:00,1178
528,2021-09-27 17:48:00,1178
529,2021-09-27 17:49:00,1178
530,2021-09-27 17:50:00,1178
531,2021-09-27 17:51:00,1178
532,2021-09-27 17:52:00,1178
533,2021-09-27 17:53:00,1178
534,2021-09-27 17:54:00,1178
535,2021-09-27 17:55:00,1178
536,2021-09-27 17:56:00,1178
537,2021-09-27 17:57:00,1178
538,2021-09-27 17:58:00,1178
539,2021-09-27 17:59:00,1178
540,2021-09-27 18:00:00,1178
541,2021-09-27 18:01:00,1178
542,2021-09-27 18:02:00,1178
543,2021-09-27 18:03:00,1178
544,2021-09-27 18:04:00,1178
545,2021-09-27 18:05:00,1178
546,2021-09-27 18:06:00,1178
547,2021-09-27 18:07:00,1178
548,2021-09-27 18:08:00,1178
549,2021-09-27 18:09:00,1178
550,2021-09-27 18:10:00,1178
551,2021-09-27 18:11:00,1178
552,2021-09-27 18:12:00,1178
553,2021-09-27 18:13:00,1178
554,2021-09-27 18:14:00,1178
555,2021-09-27 18:15:00,1178
556,2021-09-27 18:16:00,1178
557,2021-09-27 18:17:00,1178
558,2021-09-27 18:18:00,1178
559,2021-09-27 18:19:00,1178
560,2021-09-27 18:20:00,1178
561,2021-09-27 18:21:00,1178
562,2021-09-27 18:22:00,1178
563,2021-09-27 18:23:00,1178
564,2021-09-27 18:24:00,1178
565,2021-09-27 18:25:00,1178
566,2021-09-27 18:26:00,1178
567,2021-09-27 18:27:00,1178
568,2021-09-27 18:28:00,1178
569,2021-09-27 18:29:00,1178
570,2021-09-27 18:30:00,1178
571,2021-09-27 18:31:00,1178
572,2021-09-27 18:32:00,1178
573,2021-09-27 18:33:00,1178
574,2021-09-27 18:34:00,1178
575,2021-09-27 18:35:00,1178
576,2021-09-27 18:36:00,1178
577,2021-09-27 18:37:00,1178
578,2021-09-27 18:38:00,1178
579,2021-09-27 18:39:00,1178
580,2021-09-27 18:40:00,1178
581,2021-09-27 18:41:00,1178
582,2021-09-27 18:42:00,1178
583,2021-09-27 18:43:00,1178
584,2021-09-27 18:44:00,1178
585,2021-09-27 18:45:00,1178
586,2021-09-27 18:46:00,1178
587,2021-09-27 18:47:00,1178
588,2021-09-27 18:48:00,1178
589,2021-09-27 18:49:00,1178
590,2021-09-27 18:50:00,1178
591,2021-09-27 18:51:00,1178
592,2021-09-27 18:52:00,1178
593,2021-09-27 18:53:00,1178
594,2021-09-27 18:54:00,1178
595,2021-09-27 18:55:00,1178
596,2021-09-27 18:56:00,1178
597,2021-09-27 18:57:00,1178
598,2021-09-27 18:58:00,1178
599,2021-09-27 18:59:00,1178
600,2021-09-27 19:00:00,1178
601,2021-09-27 19:01:00,1178
602,2021-09-27 19:02:00,1178
603,2021-09-27 19:03:00,1178
604,2021-09-27 19:04:00,1178
605,2021-09-27 19:05:00,1178
606,2021-09-27 19:06:00,1178
607,2021-09-27 19:07:00,1178
608,2021-09-27 19:08:00,1178
609,2021-09-27 19:09:00,1178
610,2021-09-27 19:10:00,1178
611,2021-09-27 19:11:00,1178
612,2021-09-27 19:12:00,1178
613,2021-09-27 19:13:00,1178
614,2021-09-27 19:14:00,1178
615,2021-09-27 19:15:00,1178
616,2021-09-27 19:16:00,1178
617,2021-09-27 19:17:00,1178
618,2021-09-27 19:18:00,1178
619,2021-09-27 19:19:00,1178
620,2021-09-27 19:20:00,1178
621,2021-09-27 19:21:00,1178
622,2021-09-27 19:22:00,1178
623,2021-09-27 19:23:00,1178
624,2021-09-27 19:24:00,1178
625,2021-09-27 19:25:00,1178
626,2021-09-27 19:26:00,1178
627,2021-09-27 19:27:00,1178
628,2021-09-27 19:28:00,1178
629,2021-09-27 19:29:00,1178
630,2021-09-27 19:30:00,1178
631,2021-09-27 19:31:00,1178
632,2021-09-27 19:32:00,1178
633,2021-09-27 19:33:00,1178
634,2021-09-27 19:34:00,1178
635,2021-09-27 19:35:00,1178
636,2021-09-27 19:36:00,1178
637,2021-09-27 19:37:00,1178
638,2021-09-27 19:38:00,1178
639,2021-09-27 19:39:00,1178
640,2021-09-27 19:40:00,1178
641,2021-09-27 19:41:00,1178
642,2021-09-27 19:42:00,1178
643,2021-09-27 19:43:00,1178
644,2021-09-27 19:44:00,1178
645,2021-09-27 19:45:00,1178
646,2021-09-27 19:46:00,1178
647,2021-09-27 19:47:00,1178
648,2021-09-27 19:48:00,1178
649,2021-09-27 19:49:00,1178
650,2021-09-27 19:50:00,1178
651,2021-09-27 19:51:00,1178
652,2021-09-27 19:52:00,1178
653,2021-09-27 19:53:00,1178
654,2021-09-27 19:54:00,1178
655,2021-09-27 19:55:00,1178
656,2021-09-27 19:56:00,1178
657,2021-09-27 19:57:00,1178
658,2021-09-27 19:58:00,1178
659,2021-09-27 19:59:00,1178
660,2021-09-27 20:00:00,1178
661,2021-09-27 20:01:00,1178
662,2021-09-27 20:02:00,1178
663,2021-09-27 20:03:00,1178
664,2021-09-27 20:04:00,1178
665,2021-09-27 20:05:00,1178
666,2021-09-27 20:06:00,1178
667,2021-09-27 20:07:00,1178
668,2021-09-27 20:08:00,1178
669,2021-09-27 20:09:00,1178
670,2021-09-27 20:10:00,1178
671,2021-09-27 20:11:00,1178
672,2021-09-27 20:12:00,1178
673,2021-09-27 20:13:00,1178
674,2021-09-27 20:14:00,1178
675,2021-09-27 20:15:00,1178
676,2021-09-27 20:16:00,1178
677,2021-09-27 20:17:00,1178
678,2021-09-27 20:18:00,1178
679,2021-09-27 20:19:00,1178
680,2021-09-27 20:20:00,1178
681,2021-09-27 20:21:00,1178
682,2021-09-27 20:22:00,1178
683,2021-09-27 20:23:00,1178
684,2021-09-27 20:24:00,1178
685,2021-09-27 20:25:00,1178
686,2021-09-27 20:26:00,1178
687,2021-09-27 20:27:00,1178
688,2021-09-27 20:28:00,1178
689,2021-09-27 20:29:00,1178
690,2021-09-27 20:30:00,1178
691,2021-09-27 20:31:00,1178
692,2021-09-27 20:32:00,1178
693,2021-09-27 20:33:00,1178
694,2021-09-27 20:34:00,1178
695,2021-09-27 20:35:00,1178
696,2021-09-27 20:36:00,1178
697,2021-09-27 20:37:00,1178
698,2021-09-27 20:38:00,1178
699,2021-09-27 20:39:00,1178
700,2021-09-27 20:40:00,1178
701,2021-09-27 20:41:00,1178
702,2021-09-27 20:42:00,1178
703,2021-09-27 20:43:00,1178
704,2021-09-27 20:44:00,1178
705,2021-09-27 20:45:00,1178
706,2021-09-27 20:46:00,1178
707,2021-09-27 20:47:00,1178
708,2021-09-27 20:48:00,1178
709,2021-09-27 20:49:00,1178
710,2021-09-27 20:50:00,1178
711,2021-09-27 20:51:00,1178
712,2021-09-27 20:52:00,1178
713,2021-09-27 20:53:00,1178
714,2021-09-27 20:54:00,1178
715,2021-09-27 20:55:00,1178
716,2021-09-27 20:56:00,1178
717,2021-09-27 20:57:00,1178
718,2021-09-27 20:58:00,1178
719,2021-09-27 20:59:00,1178
720,2021-09-27 21:00:00,1178
721,2021-09-27 21:01:00,1178
722,2021-09-27 21:02:00,1178
723,2021-09-27 21:03:00,1178
724,2021-09-27 21:04:00,1178
725,2021-09-27 21:05:00,1178
726,2021-09-27 21:06:00,1178
727,2021-09-27 21:07:00,1178
728,2021-09-27 21:08:00,1178
729,2021-09-27 21:09:00,1178
730,2021-09-27 21:10:00,1178
731,2021-09-27 21:11:00,1178
732,2021-09-27 21:12:00,1178
733,2021-09-27 21:13:00,1178
734,2021-09-27 21:14:00,1178
735,2021-09-27 21:15:00,1178
736,2021-09-27 21:16:00,1178
737,2021-09-27 21:17:00,1178
738,2021-09-27 21:18:00,1178
739,2021-09-27 21:19:00,1178
740,2021-09-27 21:20:00,1178
741,2021-09-27 21:21:00,1178
742,2021-09-27 21:22:00,1178
743,2021-09-27 21:23:00,1178
744,2021-09-27 21:24:00,1178
745,2021-09-27 21:25:00,1178
746,2021-09-27 21:26:00,1178
747,2021-09-27 21:27:00,1178
748,2021-09-27 21:28:00,1178
749,2021-09-27 21:29:00,1178
750,2021-09-27 21:30:00,1178
751,2021-09-27 21:31:00,1178
752,2021-09-27 21:32:00,1178
753,2021-09-27 21:33:00,1178
754,2021-09-27 21:34:00,1178
755,2021-09-27 21:35:00,1178
756,2021-09-27 21:36:00,1178
757,2021-09-27 21:37:00,1178
758,2021-09-27 21:38:00,1178
759,2021-09-27 21:39:00,1178
760,2021-09-27 21:40:00,1178
761,2021-09-27 21:41:00,1178
762,2021-09-27 21:42:00,1178
763,2021-09-27 21:43:00,1178
764,2021-09-27 21:44:00,1178
765,2021-09-27 21:45:00,1178
766,2021-09-27 21:46:00,1178
767,2021-09-27 21:47:00,1178
768,2021-09-27 21:48:00,1178
769,2021-09-27 21:49:00,1178
770,2021-09-27 21:50:00,1178
771,2021-09-27 21:51:00,1178
772,2021-09-27 21:52:00,1178
773,2021-09-27 21:53:00,1178
774,2021-09-27 21:54:00,1178
775,2021-09-27 21:55:00,1178
776,2021-09-27 21:56:00,1178
